Award ID,source_type,recipient,value,savings,status,source_url,description,agency
80LARC25F7011,FPDS Contract,Cornell Technical Services LLC,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80LARC25F7011&modNumber=P00003&transactionNumber=0&idvAgencyID=8000&idvPIID=80LARC20D0007&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Description not available,NASA
80MSFC21C0010,FPDS Contract,Northrop Grumman Systems Corporation,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80MSFC21C0010&modNumber=P00042&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Description not available,NASA
80MSFC22CA005,FPDS Contract,Lockheed Martin Corporation,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80MSFC22CA005&modNumber=P00032&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Description not available,NASA
80MSFC22F0153,FPDS Contract,"Johns Hopkins University Applied Physics Laboratory Llc, the",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80MSFC22F0153&modNumber=P00004&transactionNumber=0&idvAgencyID=8000&idvPIID=80MSFC20D0004&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Description not available,NASA
80MSFC24F0067,FPDS Contract,"Johns Hopkins University Applied Physics Laboratory Llc, the",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80MSFC24F0067&modNumber=P00002&transactionNumber=0&idvAgencyID=8000&idvPIID=80MSFC20D0004&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Description not available,NASA
80NM0018F0566,FPDS Contract,California Institute of Technology,-551349.26,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NM0018F0566&modNumber=P00027&transactionNumber=0&idvAgencyID=8000&idvPIID=80NM0018D0004&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Description not available,NASA
80NM0018F0669,FPDS Contract,California Institute of Technology,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NM0018F0669&modNumber=P00007&transactionNumber=0&idvAgencyID=8000&idvPIID=80NM0018D0004&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Description not available,NASA
80NM0019F0075,FPDS Contract,California Institute of Technology,-111926.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NM0019F0075&modNumber=P00007&transactionNumber=0&idvAgencyID=8000&idvPIID=80NM0018D0004&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Description not available,NASA
80NSSC19K0326,FPDS Contract,President and Fellows of Harvard College,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC19K0326&modNumber=P00019&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Description not available,NASA
80NSSC19K0748,FPDS Contract,"Pinhead Institute, Inc, the",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC19K0748&modNumber=P00006&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Description not available,NASA
80NSSC19K1666,FPDS Contract,"Imec Usa Nanoelectronics Design Center, Inc.",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC19K1666&modNumber=P00002&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Description not available,NASA
80NSSC20P1795,FPDS Contract,"Howard, Wershbale, & Co",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC20P1795&modNumber=P00008&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Description not available,NASA
80NSSC21K1069,FPDS Contract,President and Fellows of Harvard College,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC21K1069&modNumber=P00004&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Description not available,NASA
80NSSC21K1443,FPDS Contract,President and Fellows of Harvard College,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC21K1443&modNumber=P00004&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Description not available,NASA
80NSSC21M0002,FPDS Contract,President and Fellows of Harvard College,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC21M0002&modNumber=P00010&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Description not available,NASA
80NSSC21M0003,FPDS Contract,Universities Space Research Association,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC21M0003&modNumber=P00010&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Description not available,NASA
80NSSC21M0005,FPDS Contract,Oklahoma State University,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC21M0005&modNumber=P00007&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Description not available,NASA
80NSSC22K0223,FPDS Contract,American Geophysical Union,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC22K0223&modNumber=P00005&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,"Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - agu, aas, asgsr to NASA: supporting early career researchers post pandemic - support for smd directorate.",NASA
80NSSC22K0999,FPDS Contract,"Trustees of Princeton University, the",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC22K0999&modNumber=P00006&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,"Reason for modification: other administrative action. stop work notice issued with notification of intent to
terminate for convenience - investigating global cloud feedback dependence on southern ocean salinity - smd earth science.",NASA
80NSSC22K1658,FPDS Contract,Cleveland State University,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC22K1658&modNumber=P00003&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,"Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement- 22-csdsa22_2-0014, commercial satellite data analysis characterizing canopy chlorophyll and photosynthetic productivity for agricultural crops and forest monitoring support for smd/esd directorate.",NASA
